,minimum_sample_split,n_estimators,minimum_sample_leaf,minimum_impurity_decrease,training_accuracy,testing_accuracy,accuracy_differences
4157,15,44,0.26,0.1,0.7921511627906976,0.8478260869565217,0.05567492416582409
4158,15,44,0.31000000000000005,0.0,0.7834302325581395,0.7956521739130434,0.012221941354903954
4159,15,44,0.31000000000000005,0.05,0.7020348837209303,0.7521739130434782,0.05013902932254799
4160,15,44,0.31000000000000005,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4161,15,44,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4162,15,44,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4163,15,44,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4164,15,44,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4165,15,44,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4166,15,44,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4167,15,44,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4168,15,44,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4169,15,44,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4170,15,44,0.51,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4171,15,44,0.51,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4172,15,44,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4173,15,44,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4174,15,44,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4175,15,44,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4176,15,44,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4177,15,44,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4178,15,44,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4179,15,44,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4180,15,44,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4181,15,44,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4182,15,44,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4183,15,44,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4184,15,44,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4185,15,44,0.76,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4186,15,44,0.76,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4187,15,44,0.76,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4188,15,44,0.81,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4189,15,44,0.81,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4190,15,44,0.81,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4191,15,44,0.8600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4192,15,44,0.8600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4193,15,44,0.8600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4194,15,44,0.91,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4195,15,44,0.91,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4196,15,44,0.91,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4197,15,44,0.9600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4198,15,44,0.9600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4199,15,44,0.9600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4200,17,44,0.01,0.0,0.8909883720930233,0.8782608695652174,0.012727502527805856
4201,17,44,0.01,0.05,0.8343023255813954,0.8391304347826087,0.004828109201213349
4202,17,44,0.01,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
4203,17,44,0.060000000000000005,0.0,0.8459302325581395,0.8478260869565217,0.0018958543983822462
4204,17,44,0.060000000000000005,0.05,0.8372093023255814,0.8434782608695652,0.006268958543983794
4205,17,44,0.060000000000000005,0.1,0.8357558139534884,0.8434782608695652,0.0077224469160768194
4206,17,44,0.11,0.0,0.8372093023255814,0.8521739130434782,0.014964610717896787
4207,17,44,0.11,0.05,0.8226744186046512,0.8391304347826087,0.016456016177957555
4208,17,44,0.11,0.1,0.8197674418604651,0.8217391304347826,0.0019716885743175094
4209,17,44,0.16000000000000003,0.0,0.8241279069767442,0.8260869565217391,0.0019590495449949286
4210,17,44,0.16000000000000003,0.05,0.8386627906976745,0.8391304347826087,0.0004676440849342711
4211,17,44,0.16000000000000003,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
4212,17,44,0.21000000000000002,0.0,0.8270348837209303,0.8434782608695652,0.016443377148634974
4213,17,44,0.21000000000000002,0.05,0.8255813953488372,0.8173913043478261,0.00819009100101109
4214,17,44,0.21000000000000002,0.1,0.8125,0.8391304347826087,0.026630434782608736
4215,17,44,0.26,0.0,0.8125,0.8217391304347826,0.009239130434782639
4216,17,44,0.26,0.05,0.8241279069767442,0.8521739130434782,0.02804600606673402
4217,17,44,0.26,0.1,0.8125,0.8260869565217391,0.013586956521739135
4218,17,44,0.31000000000000005,0.0,0.7078488372093024,0.7521739130434782,0.04432507583417589
4219,17,44,0.31000000000000005,0.05,0.7252906976744186,0.7782608695652173,0.05297017189079878
4220,17,44,0.31000000000000005,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4221,17,44,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4222,17,44,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4223,17,44,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4224,17,44,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4225,17,44,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4226,17,44,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4227,17,44,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4228,17,44,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4229,17,44,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4230,17,44,0.51,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4231,17,44,0.51,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4232,17,44,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4233,17,44,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4234,17,44,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4235,17,44,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4236,17,44,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4237,17,44,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4238,17,44,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4239,17,44,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4240,17,44,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4241,17,44,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4242,17,44,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4243,17,44,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4244,17,44,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4245,17,44,0.76,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4246,17,44,0.76,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4247,17,44,0.76,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4248,17,44,0.81,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4249,17,44,0.81,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4250,17,44,0.81,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4251,17,44,0.8600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4252,17,44,0.8600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4253,17,44,0.8600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4254,17,44,0.91,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4255,17,44,0.91,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4256,17,44,0.91,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4257,17,44,0.9600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4258,17,44,0.9600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4259,17,44,0.9600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4260,19,44,0.01,0.0,0.8851744186046512,0.8826086956521739,0.0025657229524772562
4261,19,44,0.01,0.05,0.8372093023255814,0.8347826086956521,0.0024266936299293107
4262,19,44,0.01,0.1,0.8125,0.8391304347826087,0.026630434782608736
4263,19,44,0.060000000000000005,0.0,0.8502906976744186,0.8652173913043478,0.014926693629929266
4264,19,44,0.060000000000000005,0.05,0.8299418604651163,0.8434782608695652,0.013536400404448923
4265,19,44,0.060000000000000005,0.1,0.8299418604651163,0.8434782608695652,0.013536400404448923
4266,19,44,0.11,0.0,0.8444767441860465,0.8565217391304348,0.012044994944388376
4267,19,44,0.11,0.05,0.8372093023255814,0.8478260869565217,0.01061678463094029
4268,19,44,0.11,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
4269,19,44,0.16000000000000003,0.0,0.8343023255813954,0.8521739130434782,0.01787158746208284
4270,19,44,0.16000000000000003,0.05,0.8270348837209303,0.8434782608695652,0.016443377148634974
4271,19,44,0.16000000000000003,0.1,0.8125,0.8260869565217391,0.013586956521739135
4272,19,44,0.21000000000000002,0.0,0.8372093023255814,0.8478260869565217,0.01061678463094029
4273,19,44,0.21000000000000002,0.05,0.8372093023255814,0.8521739130434782,0.014964610717896787
4274,19,44,0.21000000000000002,0.1,0.8372093023255814,0.8391304347826087,0.001921132457027297
4275,19,44,0.26,0.0,0.8299418604651163,0.8608695652173913,0.03092770475227502
4276,19,44,0.26,0.05,0.8357558139534884,0.8565217391304348,0.02076592517694642
4277,19,44,0.26,0.1,0.8299418604651163,0.8565217391304348,0.026579878665318524
4278,19,44,0.31000000000000005,0.0,0.7572674418604651,0.7869565217391304,0.029689079878665314
4279,19,44,0.31000000000000005,0.05,0.7325581395348837,0.7782608695652173,0.04570273003033365
4280,19,44,0.31000000000000005,0.1,0.7616279069767442,0.8130434782608695,0.05141557128412533
4281,19,44,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4282,19,44,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4283,19,44,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4284,19,44,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4285,19,44,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4286,19,44,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4287,19,44,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4288,19,44,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4289,19,44,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4290,19,44,0.51,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4291,19,44,0.51,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4292,19,44,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4293,19,44,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4294,19,44,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4295,19,44,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4296,19,44,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4297,19,44,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4298,19,44,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4299,19,44,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4300,19,44,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4301,19,44,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4302,19,44,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4303,19,44,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4304,19,44,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4305,19,44,0.76,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4306,19,44,0.76,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4307,19,44,0.76,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4308,19,44,0.81,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4309,19,44,0.81,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4310,19,44,0.81,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4311,19,44,0.8600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4312,19,44,0.8600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4313,19,44,0.8600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4314,19,44,0.91,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4315,19,44,0.91,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4316,19,44,0.91,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4317,19,44,0.9600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4318,19,44,0.9600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4319,19,44,0.9600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4320,3,46,0.01,0.0,0.8909883720930233,0.8826086956521739,0.00837967644084936
4321,3,46,0.01,0.05,0.8313953488372093,0.8391304347826087,0.0077350859453994
4322,3,46,0.01,0.1,0.811046511627907,0.8217391304347826,0.010692618806875664
4323,3,46,0.060000000000000005,0.0,0.8473837209302325,0.8652173913043478,0.017833670374115318
4324,3,46,0.060000000000000005,0.05,0.8357558139534884,0.8434782608695652,0.0077224469160768194
4325,3,46,0.060000000000000005,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
4326,3,46,0.11,0.0,0.8444767441860465,0.8608695652173913,0.016392821031344873
4327,3,46,0.11,0.05,0.8357558139534884,0.8521739130434782,0.016418099089989813
4328,3,46,0.11,0.1,0.8299418604651163,0.8565217391304348,0.026579878665318524
4329,3,46,0.16000000000000003,0.0,0.8415697674418605,0.8521739130434782,0.01060414560161771
4330,3,46,0.16000000000000003,0.05,0.8241279069767442,0.8478260869565217,0.023698179979777523
4331,3,46,0.16000000000000003,0.1,0.8343023255813954,0.8391304347826087,0.004828109201213349
4332,3,46,0.21000000000000002,0.0,0.8299418604651163,0.8347826086956521,0.0048407482305358185
4333,3,46,0.21000000000000002,0.05,0.815406976744186,0.8391304347826087,0.023723458038422685
4334,3,46,0.21000000000000002,0.1,0.8357558139534884,0.8434782608695652,0.0077224469160768194
4335,3,46,0.26,0.0,0.8328488372093024,0.8434782608695652,0.010629423660262871
4336,3,46,0.26,0.05,0.8270348837209303,0.8478260869565217,0.02079120323559147
4337,3,46,0.26,0.1,0.813953488372093,0.8304347826086956,0.016481294236602606
4338,3,46,0.31000000000000005,0.0,0.7296511627906976,0.8,0.0703488372093024
4339,3,46,0.31000000000000005,0.05,0.7093023255813954,0.7,0.009302325581395432
4340,3,46,0.31000000000000005,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4341,3,46,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4342,3,46,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4343,3,46,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4344,3,46,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4345,3,46,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4346,3,46,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4347,3,46,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4348,3,46,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4349,3,46,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4350,3,46,0.51,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4351,3,46,0.51,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4352,3,46,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4353,3,46,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4354,3,46,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4355,3,46,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4356,3,46,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4357,3,46,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4358,3,46,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4359,3,46,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4360,3,46,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4361,3,46,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4362,3,46,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4363,3,46,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4364,3,46,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4365,3,46,0.76,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4366,3,46,0.76,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4367,3,46,0.76,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4368,3,46,0.81,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4369,3,46,0.81,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4370,3,46,0.81,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4371,3,46,0.8600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4372,3,46,0.8600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4373,3,46,0.8600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4374,3,46,0.91,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4375,3,46,0.91,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4376,3,46,0.91,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4377,3,46,0.9600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4378,3,46,0.9600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4379,3,46,0.9600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4380,5,46,0.01,0.0,0.8953488372093024,0.8739130434782608,0.02143579373104154
4381,5,46,0.01,0.05,0.8343023255813954,0.8391304347826087,0.004828109201213349
4382,5,46,0.01,0.1,0.8226744186046512,0.8347826086956521,0.012108190091000948
4383,5,46,0.060000000000000005,0.0,0.8386627906976745,0.8565217391304348,0.01785894843276037
4384,5,46,0.060000000000000005,0.05,0.8328488372093024,0.8434782608695652,0.010629423660262871
4385,5,46,0.060000000000000005,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
4386,5,46,0.11,0.0,0.8386627906976745,0.8521739130434782,0.013511122345803761
4387,5,46,0.11,0.05,0.8343023255813954,0.8565217391304348,0.022219413549039446
4388,5,46,0.11,0.1,0.8168604651162791,0.8173913043478261,0.0005308392315470645
4389,5,46,0.16000000000000003,0.0,0.8343023255813954,0.8478260869565217,0.013523761375126342
4390,5,46,0.16000000000000003,0.05,0.8372093023255814,0.8391304347826087,0.001921132457027297
4391,5,46,0.16000000000000003,0.1,0.8343023255813954,0.8260869565217391,0.008215369059656252
4392,5,46,0.21000000000000002,0.0,0.8386627906976745,0.8565217391304348,0.01785894843276037
4393,5,46,0.21000000000000002,0.05,0.8313953488372093,0.8391304347826087,0.0077350859453994
4394,5,46,0.21000000000000002,0.1,0.8197674418604651,0.8217391304347826,0.0019716885743175094
4395,5,46,0.26,0.0,0.8255813953488372,0.8347826086956521,0.009201213346814896
4396,5,46,0.26,0.05,0.8125,0.8260869565217391,0.013586956521739135
4397,5,46,0.26,0.1,0.8313953488372093,0.8391304347826087,0.0077350859453994
4398,5,46,0.31000000000000005,0.0,0.7601744186046512,0.7869565217391304,0.026782103134479263
4399,5,46,0.31000000000000005,0.05,0.7863372093023255,0.8,0.01366279069767451
4400,5,46,0.31000000000000005,0.1,0.809593023255814,0.8260869565217391,0.016493933265925187
4401,5,46,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4402,5,46,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4403,5,46,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4404,5,46,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4405,5,46,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4406,5,46,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4407,5,46,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4408,5,46,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4409,5,46,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4410,5,46,0.51,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4411,5,46,0.51,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4412,5,46,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4413,5,46,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4414,5,46,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4415,5,46,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4416,5,46,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4417,5,46,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4418,5,46,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4419,5,46,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4420,5,46,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4421,5,46,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4422,5,46,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4423,5,46,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4424,5,46,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4425,5,46,0.76,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4426,5,46,0.76,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4427,5,46,0.76,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4428,5,46,0.81,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4429,5,46,0.81,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4430,5,46,0.81,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4431,5,46,0.8600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4432,5,46,0.8600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4433,5,46,0.8600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4434,5,46,0.91,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4435,5,46,0.91,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4436,5,46,0.91,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4437,5,46,0.9600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4438,5,46,0.9600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4439,5,46,0.9600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4440,7,46,0.01,0.0,0.8997093023255814,0.8869565217391304,0.012752780586451018
4441,7,46,0.01,0.05,0.8343023255813954,0.8521739130434782,0.01787158746208284
4442,7,46,0.01,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
4443,7,46,0.060000000000000005,0.0,0.8561046511627907,0.8695652173913043,0.01346056622851366
4444,7,46,0.060000000000000005,0.05,0.8357558139534884,0.8478260869565217,0.012070273003033316
4445,7,46,0.060000000000000005,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
4446,7,46,0.11,0.0,0.8444767441860465,0.8521739130434782,0.007697168857431769
4447,7,46,0.11,0.05,0.8343023255813954,0.8391304347826087,0.004828109201213349
4448,7,46,0.11,0.1,0.8328488372093024,0.8434782608695652,0.010629423660262871
4449,7,46,0.16000000000000003,0.0,0.8386627906976745,0.8434782608695652,0.004815470171890768
4450,7,46,0.16000000000000003,0.05,0.8125,0.8347826086956521,0.02228260869565213
4451,7,46,0.16000000000000003,0.1,0.8357558139534884,0.8347826086956521,0.0009732052578362849
4452,7,46,0.21000000000000002,0.0,0.8343023255813954,0.8565217391304348,0.022219413549039446
4453,7,46,0.21000000000000002,0.05,0.8284883720930233,0.8521739130434782,0.023685540950454942
4454,7,46,0.21000000000000002,0.1,0.8328488372093024,0.8434782608695652,0.010629423660262871
4455,7,46,0.26,0.0,0.8241279069767442,0.8521739130434782,0.02804600606673402
4456,7,46,0.26,0.05,0.8197674418604651,0.8304347826086956,0.010667340748230503
4457,7,46,0.26,0.1,0.8372093023255814,0.8391304347826087,0.001921132457027297
4458,7,46,0.31000000000000005,0.0,0.7354651162790697,0.8130434782608695,0.07757836198179979
4459,7,46,0.31000000000000005,0.05,0.7877906976744186,0.8,0.012209302325581484
4460,7,46,0.31000000000000005,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4461,7,46,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4462,7,46,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4463,7,46,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4464,7,46,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4465,7,46,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4466,7,46,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
4467,7,46,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
4468,7,46,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
4469,7,46,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
